FFT Length,524288
Record Length,262144
FFT Sample Rate,+2.000000E+09,
Delta Frequency,+3.814697E+03,
Start Frequency,+0.000000E+00,
Stop Frequency,+1.000000E+09,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS2204X Plus
Serial Number,SDS2PEEQ6R2981
Software Version,5.4.1.5.2R1
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+3.582993E+08,+2.449901E-07,-6.979712E-08,-1.318781E+02,-2.775446E-01
+3.583031E+08,+2.671229E-07,-1.173572E-08,-1.314574E+02,-4.390556E-02
+3.583069E+08,+2.977930E-07,-1.309753E-07,-1.297537E+02,-4.143561E-01
+3.583107E+08,+3.207690E-07,+8.241452E-08,-1.295985E+02,+2.514884E-01
+3.583145E+08,+2.631790E-07,+2.605568E-08,-1.315526E+02,+9.868208E-02
+3.583183E+08,+2.466363E-07,-2.268697E-08,-1.321223E+02,-9.172741E-02
+3.583221E+08,+2.416423E-07,-3.351045E-08,-1.322538E+02,-1.377991E-01
+3.583260E+08,+2.575972E-07,+4.542387E-08,-1.316482E+02,+1.745425E-01
+3.583298E+08,+2.509551E-07,-4.874945E-08,-1.318472E+02,-1.918661E-01
+3.583336E+08,+2.327535E-07,-5.123580E-08,-1.324566E+02,-2.166734E-01
+3.583374E+08,+2.298165E-07,-2.254872E-08,-1.327308E+02,-9.780315E-02
+3.583412E+08,+2.487321E-07,-5.938197E-09,-1.320829E+02,-2.386933E-02
+3.583450E+08,+2.526259E-07,-5.624778E-09,-1.319483E+02,-2.226157E-02
+3.583488E+08,+2.420728E-07,+4.808128E-08,-1.321530E+02,+1.960714E-01
+3.583527E+08,+2.443947E-07,-2.756886E-08,-1.321832E+02,-1.123298E-01
+3.583565E+08,+2.561648E-07,+7.547518E-09,-1.318258E+02,+2.945501E-02
+3.583603E+08,+2.579456E-07,-3.088528E-08,-1.317076E+02,-1.191683E-01
+3.583641E+08,+2.348555E-07,-7.007381E-08,-1.322136E+02,-2.899606E-01
+3.583679E+08,+2.374031E-07,+3.616183E-08,-1.323907E+02,+1.511605E-01
+3.583717E+08,+2.748825E-07,-5.399622E-09,-1.312154E+02,-1.964085E-02
+3.583755E+08,+2.496296E-07,+1.281894E-08,-1.320426E+02,+5.130676E-02
+3.583794E+08,+2.388625E-07,-2.968044E-08,-1.323705E+02,-1.236238E-01
+3.583832E+08,+2.676875E-07,+1.861814E-09,-1.314472E+02,+6.955065E-03
+3.583870E+08,+2.711869E-07,+5.090486E-08,-1.311842E+02,+1.855521E-01
+3.583908E+08,+2.535265E-07,-3.862290E-08,-1.318199E+02,-1.511802E-01
+3.583946E+08,+2.563133E-07,+3.774044E-08,-1.317314E+02,+1.461929E-01
+3.583984E+08,+2.430004E-07,+2.429484E-08,-1.322447E+02,+9.964746E-02
+3.584023E+08,+2.256202E-07,+5.465814E-08,-1.326848E+02,+2.376783E-01
+3.584061E+08,+2.570376E-07,+3.058752E-09,-1.317995E+02,+1.189946E-02
+3.584099E+08,+2.464593E-07,-7.044995E-08,-1.318240E+02,-2.784235E-01
+3.584137E+08,+2.497565E-07,+3.315192E-08,-1.319738E+02,+1.319655E-01
+3.584175E+08,+2.602615E-07,-2.429726E-09,-1.316914E+02,-9.335438E-03
+3.584213E+08,+2.606037E-07,+1.229230E-08,-1.316707E+02,+4.713363E-02
+3.584251E+08,+2.568495E-07,-9.157128E-09,-1.318009E+02,-3.563663E-02
+3.584290E+08,+2.237249E-07,+2.385630E-08,-1.329566E+02,+1.062309E-01
+3.584328E+08,+2.245874E-07,-2.361707E-08,-1.329245E+02,-1.047726E-01
+3.584366E+08,+2.760650E-07,-2.242534E-08,-1.311512E+02,-8.105414E-02
+3.584404E+08,+2.638722E-07,+4.065636E-08,-1.314702E+02,+1.528738E-01
+3.584442E+08,+2.666708E-07,+3.032194E-08,-1.314247E+02,+1.132192E-01
+3.584480E+08,+2.391085E-07,+1.068426E-08,-1.324194E+02,+4.465403E-02
+3.584518E+08,+2.452487E-07,+3.489553E-08,-1.321208E+02,+1.413376E-01
+3.584557E+08,+2.413500E-07,+5.536424E-08,-1.321243E+02,+2.254927E-01
+3.584595E+08,+2.836996E-07,-4.234064E-08,-1.308472E+02,-1.481511E-01
+3.584633E+08,+3.050732E-07,+2.784219E-08,-1.302759E+02,+9.101181E-02
+3.584671E+08,+2.564026E-07,-6.694603E-08,-1.315351E+02,-2.553956E-01
+3.584709E+08,+2.457863E-07,+2.912932E-08,-1.321283E+02,+1.179646E-01
+3.584747E+08,+2.248446E-07,+1.376384E-08,-1.329461E+02,+6.113860E-02
+3.584785E+08,+2.362620E-07,-7.274053E-08,-1.321388E+02,-2.986710E-01
+3.584824E+08,+2.589429E-07,+4.784449E-08,-1.315901E+02,+1.827079E-01
+3.584862E+08,+2.465560E-07,-4.625457E-09,-1.321602E+02,-1.875807E-02
+3.584900E+08,+2.484682E-07,+3.035188E-08,-1.320303E+02,+1.215538E-01
+3.584938E+08,+2.531123E-07,+2.046105E-08,-1.319054E+02,+8.066243E-02
+3.584976E+08,+2.570602E-07,+2.724219E-09,-1.317988E+02,+1.059720E-02
+3.585014E+08,+2.397996E-07,-6.879140E-10,-1.324030E+02,-2.868695E-03
+3.585052E+08,+2.327631E-07,+4.376513E-08,-1.325108E+02,+1.858545E-01
+3.585091E+08,+2.290032E-07,-4.200286E-08,-1.326595E+02,-1.813998E-01
+3.585129E+08,+2.428224E-07,+6.342502E-08,-1.320076E+02,+2.554910E-01
+3.585167E+08,+2.504616E-07,+4.983904E-09,-1.320235E+02,+1.989625E-02
+3.585205E+08,+2.626555E-07,+6.147361E-09,-1.316099E+02,+2.340038E-02
+3.585243E+08,+2.451984E-07,+5.059118E-08,-1.320286E+02,+2.034722E-01
+3.585281E+08,+2.546848E-07,-1.857922E-08,-1.318569E+02,-7.282086E-02
+3.585320E+08,+2.606617E-07,+9.847426E-09,-1.316723E+02,+3.776062E-02
+3.585358E+08,+2.577470E-07,-1.382645E-08,-1.317637E+02,-5.359215E-02
+3.585396E+08,+2.426955E-07,-3.396794E-08,-1.322145E+02,-1.390578E-01
+3.585434E+08,+2.370713E-07,-7.488749E-08,-1.320893E+02,-3.059665E-01
+3.585472E+08,+2.503115E-07,+4.235230E-08,-1.319078E+02,+1.676110E-01
+3.585510E+08,+2.327120E-07,-6.017488E-08,-1.323825E+02,-2.530384E-01
+3.585548E+08,+2.354288E-07,-2.756793E-08,-1.325037E+02,-1.165658E-01
+3.585587E+08,+2.156427E-07,+9.722253E-08,-1.325217E+02,+4.235607E-01
+3.585625E+08,+2.289768E-07,-8.537176E-08,-1.322389E+02,-3.568758E-01
+3.585663E+08,+2.401977E-07,+4.231894E-08,-1.322559E+02,+1.743941E-01
+3.585701E+08,+2.358883E-07,-4.919431E-08,-1.323610E+02,-2.056023E-01
+3.585739E+08,+2.454779E-07,+3.770805E-08,-1.320985E+02,+1.524194E-01
+3.585777E+08,+2.372150E-07,+2.162288E-08,-1.324612E+02,+9.090190E-02
+3.585815E+08,+2.528006E-07,-3.804413E-08,-1.318472E+02,-1.493698E-01
+3.585854E+08,+2.502074E-07,+5.830110E-09,-1.320316E+02,+2.329690E-02
+3.585892E+08,+2.428976E-07,+4.221152E-09,-1.322902E+02,+1.737657E-02
+3.585930E+08,+2.346620E-07,-1.804547E-09,-1.325909E+02,-7.689831E-03
+3.585968E+08,+2.249616E-07,-4.881352E-08,-1.327580E+02,-2.136736E-01
+3.586006E+08,+2.364415E-07,+5.638051E-08,-1.322854E+02,+2.340831E-01
+3.586044E+08,+2.700802E-07,-6.013549E-09,-1.313680E+02,-2.226211E-02
+3.586082E+08,+2.710785E-07,-6.338627E-08,-1.311069E+02,-2.297029E-01
+3.586121E+08,+2.732662E-07,-5.955051E-09,-1.312662E+02,-2.178868E-02
+3.586159E+08,+2.674807E-07,-3.523359E-08,-1.313794E+02,-1.309699E-01
+3.586197E+08,+2.669431E-07,-8.245755E-09,-1.314675E+02,-3.087975E-02
+3.586235E+08,+2.438321E-07,-4.065150E-08,-1.321391E+02,-1.651998E-01
+3.586273E+08,+2.484427E-07,-1.700760E-08,-1.320752E+02,-6.835020E-02
+3.586311E+08,+2.387314E-07,+2.794342E-10,-1.324418E+02,+1.170496E-03
+3.586349E+08,+2.411088E-07,-3.650887E-08,-1.322573E+02,-1.502791E-01
+3.586388E+08,+2.334522E-07,+4.595301E-09,-1.326344E+02,+1.968157E-02
+3.586426E+08,+2.254353E-07,-4.358624E-08,-1.327802E+02,-1.909861E-01
+3.586464E+08,+2.390484E-07,+1.728625E-08,-1.324076E+02,+7.218709E-02
+3.586502E+08,+2.285424E-07,-2.027403E-08,-1.327866E+02,-8.847851E-02
+3.586540E+08,+2.375745E-07,+3.753896E-08,-1.323769E+02,+1.567136E-01
+3.586578E+08,+2.425157E-07,-1.549421E-08,-1.322875E+02,-6.380281E-02
+3.586617E+08,+2.447050E-07,+2.513181E-08,-1.321816E+02,+1.023436E-01
+3.586655E+08,+2.347124E-07,+5.762936E-08,-1.323351E+02,+2.407689E-01
+3.586693E+08,+2.284624E-07,-6.072857E-08,-1.325272E+02,-2.598064E-01
+3.586731E+08,+2.344178E-07,+6.307189E-09,-1.325970E+02,+2.689927E-02
+3.586769E+08,+2.405677E-07,-3.868412E-08,-1.322644E+02,-1.594386E-01
+3.586807E+08,+2.306898E-07,+2.974816E-08,-1.326678E+02,+1.282453E-01
+3.586845E+08,+2.384896E-07,-1.301987E-08,-1.324377E+02,-5.453891E-02
+3.586884E+08,+2.380827E-07,-1.706886E-08,-1.324432E+02,-7.157052E-02
+3.586922E+08,+2.299037E-07,+1.197666E-08,-1.327573E+02,+5.204720E-02
+3.586960E+08,+2.390007E-07,+3.456396E-08,-1.323421E+02,+1.436229E-01
+3.586998E+08,+2.298250E-07,+1.064838E-08,-1.327627E+02,+4.629944E-02
+3.587036E+08,+2.099044E-07,-8.353307E-08,-1.329211E+02,-3.787445E-01
+3.587074E+08,+2.503095E-07,-6.477544E-09,-1.320275E+02,-2.587237E-02
+3.587112E+08,+2.605184E-07,+4.153512E-09,-1.316821E+02,+1.594191E-02
+3.587151E+08,+2.360350E-07,+3.906191E-08,-1.324231E+02,+1.640056E-01
+3.587189E+08,+2.218198E-07,-6.001297E-08,-1.327732E+02,-2.642227E-01
+3.587227E+08,+2.426027E-07,-3.288969E-08,-1.322230E+02,-1.347487E-01
+3.587265E+08,+2.513994E-07,+2.002539E-08,-1.319652E+02,+7.948783E-02
+3.587303E+08,+2.483405E-07,-1.310473E-08,-1.320870E+02,-5.272030E-02
+3.587341E+08,+2.447594E-07,+1.756131E-08,-1.322029E+02,+7.162654E-02
+3.587379E+08,+2.414716E-07,-6.163433E-08,-1.320686E+02,-2.499087E-01
+3.587418E+08,+2.612969E-07,-5.513323E-08,-1.314681E+02,-2.079483E-01
+3.587456E+08,+2.459582E-07,+3.148088E-08,-1.321122E+02,+1.273006E-01
+3.587494E+08,+2.438675E-07,+2.012305E-09,-1.322566E+02,+8.251443E-03
+3.587532E+08,+2.571259E-07,-9.722871E-09,-1.317909E+02,-3.779564E-02
+3.587570E+08,+2.598484E-07,-1.432830E-08,-1.316924E+02,-5.508520E-02
+3.587608E+08,+2.405461E-07,-8.058442E-09,-1.323712E+02,-3.348809E-02
+3.587646E+08,+2.589531E-07,-1.857486E-08,-1.317133E+02,-7.160795E-02
+3.587685E+08,+2.833914E-07,-1.767102E-08,-1.309354E+02,-6.227488E-02
+3.587723E+08,+2.717659E-07,+2.386995E-08,-1.312827E+02,+8.760794E-02
+3.587761E+08,+2.613541E-07,+1.402475E-08,-1.316429E+02,+5.361047E-02
+3.587799E+08,+2.602839E-07,-2.665300E-09,-1.316906E+02,-1.023962E-02
+3.587837E+08,+2.407636E-07,+3.139760E-08,-1.322950E+02,+1.296766E-01
+3.587875E+08,+2.292173E-07,+2.230382E-08,-1.327541E+02,+9.699892E-02
+3.587914E+08,+2.530990E-07,-1.007105E-08,-1.319273E+02,-3.976998E-02
+3.587952E+08,+2.618729E-07,+4.091451E-08,-1.315334E+02,+1.549851E-01
+3.587990E+08,+2.643704E-07,-3.696086E-08,-1.314717E+02,-1.389067E-01
+3.588028E+08,+2.509481E-07,+3.927278E-08,-1.319032E+02,+1.552385E-01
+3.588066E+08,+2.357084E-07,-4.981833E-08,-1.323627E+02,-2.082903E-01
+3.588104E+08,+2.435532E-07,-1.258768E-09,-1.322680E+02,-5.168306E-03
+3.588142E+08,+2.302506E-07,+7.409693E-08,-1.323280E+02,+3.113438E-01
+3.588181E+08,+2.495870E-07,-2.929650E-08,-1.319961E+02,-1.168452E-01
+3.588219E+08,+2.434373E-07,+2.400095E-08,-1.322302E+02,+9.827430E-02
+3.588257E+08,+2.387678E-07,-1.417655E-08,-1.324252E+02,-5.930416E-02
+3.588295E+08,+2.548441E-07,+1.936715E-08,-1.318495E+02,+7.585028E-02
+3.588333E+08,+2.517981E-07,+5.189747E-08,-1.317983E+02,+2.032612E-01
+3.588371E+08,+2.445425E-07,+7.950425E-09,-1.322283E+02,+3.249998E-02
+3.588409E+08,+2.451542E-07,+5.672766E-08,-1.319847E+02,+2.273937E-01
+3.588448E+08,+2.254766E-07,-6.372514E-08,-1.326042E+02,-2.754404E-01
+3.588486E+08,+2.361232E-07,-5.974241E-09,-1.325345E+02,-2.529598E-02
+3.588524E+08,+2.367526E-07,-4.463788E-08,-1.323624E+02,-1.863547E-01
+3.588562E+08,+2.280670E-07,+1.827285E-08,-1.328110E+02,+7.994975E-02
+3.588600E+08,+2.326521E-07,-4.573381E-08,-1.325012E+02,-1.941010E-01
+3.588638E+08,+2.341685E-07,-5.920671E-08,-1.323403E+02,-2.476480E-01
+3.588676E+08,+2.319669E-07,+2.167990E-08,-1.326537E+02,+9.319048E-02
+3.588715E+08,+2.337142E-07,+2.458746E-08,-1.325785E+02,+1.048176E-01
+3.588753E+08,+2.317417E-07,-3.146721E-08,-1.326206E+02,-1.349603E-01
+3.588791E+08,+2.462429E-07,+4.624042E-09,-1.321712E+02,+1.877617E-02
+3.588829E+08,+2.441495E-07,-2.381024E-10,-1.322469E+02,-9.752316E-04
+3.588867E+08,+2.449357E-07,+8.839720E-09,-1.322133E+02,+3.607431E-02
+3.588905E+08,+2.437336E-07,-1.332177E-08,-1.322487E+02,-5.460277E-02
+3.588943E+08,+2.439911E-07,-4.273666E-09,-1.322512E+02,-1.751387E-02
+3.588982E+08,+2.535012E-07,-2.582728E-09,-1.319200E+02,-1.018788E-02
+3.589020E+08,+2.427966E-07,+2.015299E-08,-1.322653E+02,+8.281374E-02
+3.589058E+08,+2.574035E-07,+5.103221E-09,-1.317860E+02,+1.982317E-02
+3.589096E+08,+2.407495E-07,-5.589765E-08,-1.321407E+02,-2.281395E-01
+3.589134E+08,+2.518849E-07,+2.588842E-08,-1.319303E+02,+1.024191E-01
+3.589172E+08,+2.566109E-07,+6.660861E-08,-1.315313E+02,+2.539657E-01
+3.589211E+08,+2.805535E-07,-5.807635E-08,-1.308575E+02,-2.041233E-01
+3.589249E+08,+3.229336E-07,+8.637564E-08,-1.295176E+02,+2.613539E-01
+3.589287E+08,+2.502124E-07,-9.586320E-08,-1.314390E+02,-3.658769E-01
+3.589325E+08,+2.470049E-07,+5.573434E-08,-1.319302E+02,+2.219242E-01
+3.589363E+08,+2.666405E-07,+2.753785E-09,-1.314810E+02,+1.032734E-02
+3.589401E+08,+2.606066E-07,-2.503707E-08,-1.316404E+02,-9.577830E-02
+3.589439E+08,+2.591722E-07,+1.185125E-08,-1.317192E+02,+4.569549E-02
+3.589478E+08,+2.438701E-07,+9.749739E-09,-1.322499E+02,+3.995795E-02
+3.589516E+08,+2.602220E-07,-4.724275E-08,-1.315523E+02,-1.795918E-01
+3.589554E+08,+2.432524E-07,+3.229399E-08,-1.322030E+02,+1.319874E-01
+3.589592E+08,+2.330566E-07,+1.238068E-08,-1.326385E+02,+5.307318E-02
+3.589630E+08,+2.349334E-07,-3.490318E-08,-1.324863E+02,-1.474875E-01
+3.589668E+08,+2.398309E-07,-4.089061E-08,-1.322775E+02,-1.688738E-01
+3.589706E+08,+2.424547E-07,-2.770877E-08,-1.322510E+02,-1.137906E-01
+3.589745E+08,+2.377427E-07,+9.502916E-09,-1.324709E+02,+3.995016E-02
+3.589783E+08,+2.506634E-07,+2.025683E-08,-1.319899E+02,+8.063765E-02
+3.589821E+08,+2.429480E-07,-6.189288E-09,-1.322869E+02,-2.547026E-02
+3.589859E+08,+2.312519E-07,-5.166382E-08,-1.325068E+02,-2.197999E-01
+3.589897E+08,+2.220014E-07,-3.687607E-09,-1.330717E+02,-1.660921E-02
+3.589935E+08,+2.414143E-07,+2.645817E-08,-1.322929E+02,+1.091609E-01
+3.589973E+08,+2.420839E-07,+4.553159E-10,-1.323207E+02,+1.880817E-03
+3.590012E+08,+2.321524E-07,+1.361580E-08,-1.326696E+02,+5.858315E-02
+3.590050E+08,+2.471336E-07,-1.112007E-08,-1.321326E+02,-4.496585E-02
+3.590088E+08,+2.502787E-07,-7.117555E-09,-1.320280E+02,-2.843085E-02
+3.590126E+08,+2.293214E-07,+9.077554E-08,-1.321589E+02,+3.769187E-01
+3.590164E+08,+2.602652E-07,-5.726282E-08,-1.314864E+02,-2.165667E-01
+3.590202E+08,+2.431993E-07,+2.492398E-08,-1.322354E+02,+1.021272E-01
+3.590240E+08,+2.350037E-07,-5.453969E-09,-1.325762E+02,-2.320385E-02
+3.590279E+08,+2.650648E-07,+4.524184E-08,-1.314082E+02,+1.690532E-01
+3.590317E+08,+2.472225E-07,-2.335174E-08,-1.320997E+02,-9.417695E-02
+3.590355E+08,+2.561158E-07,-1.928089E-09,-1.318310E+02,-7.528050E-03
+3.590393E+08,+2.310509E-07,+8.920518E-08,-1.321224E+02,+3.684530E-01
+3.590431E+08,+2.365029E-07,-3.645660E-09,-1.325222E+02,-1.541364E-02
+3.590469E+08,+2.403470E-07,-1.559886E-08,-1.323650E+02,-6.481051E-02
+3.590508E+08,+2.436463E-07,-1.373551E-09,-1.322647E+02,-5.637418E-03
+3.590546E+08,+2.457309E-07,-2.548766E-09,-1.321903E+02,-1.037181E-02
+3.590584E+08,+2.441596E-07,+3.634883E-09,-1.322456E+02,+1.488622E-02
+3.590622E+08,+2.527702E-07,-1.598346E-08,-1.319281E+02,-6.314909E-02
+3.590660E+08,+2.595905E-07,-1.649013E-08,-1.316967E+02,-6.343839E-02
+3.590698E+08,+2.563257E-07,-4.729405E-09,-1.318227E+02,-1.844867E-02
+3.590736E+08,+2.651030E-07,-4.069005E-08,-1.314306E+02,-1.522991E-01
+3.590775E+08,+3.070852E-07,+3.043082E-09,-1.302544E+02,+9.909246E-03
+3.590813E+08,+2.992542E-07,-3.778051E-08,-1.304105E+02,-1.255845E-01
+3.590851E+08,+2.404268E-07,-4.405397E-08,-1.322369E+02,-1.812221E-01
+3.590889E+08,+2.415883E-07,-1.463633E-08,-1.323226E+02,-6.050982E-02
+3.590927E+08,+2.435327E-07,+6.601122E-08,-1.319610E+02,+2.646967E-01
+3.590965E+08,+2.478088E-07,-2.674714E-08,-1.320674E+02,-1.075184E-01
+3.591003E+08,+2.395469E-07,+3.257533E-08,-1.323326E+02,+1.351582E-01
+3.591042E+08,+2.469035E-07,-4.108530E-08,-1.320308E+02,-1.648914E-01
+3.591080E+08,+2.409583E-07,+3.502671E-08,-1.322704E+02,+1.443531E-01
+3.591118E+08,+2.396752E-07,-4.503027E-08,-1.322569E+02,-1.857154E-01
+3.591156E+08,+2.474305E-07,-2.252447E-08,-1.320951E+02,-9.078331E-02
+3.591194E+08,+2.370844E-07,+2.714788E-08,-1.324454E+02,+1.140106E-01
+3.591232E+08,+2.219963E-07,+1.270999E-08,-1.330589E+02,+5.719071E-02
+3.591270E+08,+2.396505E-07,-6.215091E-09,-1.324055E+02,-2.592816E-02
+3.591309E+08,+2.551699E-07,+6.493230E-09,-1.318606E+02,+2.544121E-02
+3.591347E+08,+2.580822E-07,-8.022933E-09,-1.317606E+02,-3.107672E-02
+3.591385E+08,+2.466578E-07,+2.662352E-08,-1.321078E+02,+1.075208E-01
+3.591423E+08,+2.424580E-07,-3.036410E-08,-1.322397E+02,-1.245858E-01
+3.591461E+08,+2.377264E-07,+5.519926E-08,-1.322504E+02,+2.281536E-01
+3.591499E+08,+2.567807E-07,-4.757153E-08,-1.316622E+02,-1.831844E-01
+3.591537E+08,+2.535766E-07,+2.016704E-08,-1.318904E+02,+7.936332E-02
+3.591576E+08,+2.367120E-07,-8.065228E-09,-1.325106E+02,-3.405872E-02
+3.591614E+08,+2.413502E-07,+2.480692E-09,-1.323466E+02,+1.027803E-02
+3.591652E+08,+2.425676E-07,+4.137313E-08,-1.321788E+02,+1.689376E-01
+3.591690E+08,+2.501817E-07,-2.535714E-08,-1.319905E+02,-1.010099E-01
+3.591728E+08,+2.561001E-07,+2.343011E-08,-1.317956E+02,+9.123409E-02
+3.591766E+08,+2.509057E-07,+2.698745E-08,-1.319598E+02,+1.071482E-01
+3.591805E+08,+2.335825E-07,+4.622077E-08,-1.324644E+02,+1.953541E-01
+3.591843E+08,+2.312250E-07,+4.330506E-08,-1.325696E+02,+1.851407E-01
+3.591881E+08,+2.276107E-07,-6.862837E-08,-1.324782E+02,-2.928474E-01
+3.591919E+08,+2.466222E-07,+6.610798E-08,-1.318580E+02,+2.618968E-01
+3.591957E+08,+2.490797E-07,-7.098658E-08,-1.317341E+02,-2.776349E-01
+3.591995E+08,+2.376692E-07,+5.318463E-08,-1.322683E+02,+2.201490E-01
+3.592033E+08,+2.541947E-07,-8.736144E-09,-1.318915E+02,-3.435440E-02
+3.592072E+08,+2.498278E-07,+5.539638E-09,-1.320450E+02,+2.217020E-02
+3.592110E+08,+2.514888E-07,-2.290631E-09,-1.319893E+02,-9.108029E-03
+3.592148E+08,+2.453320E-07,+5.378821E-08,-1.320010E+02,+2.158316E-01
+3.592186E+08,+2.473620E-07,-3.736684E-08,-1.320354E+02,-1.499278E-01
+3.592224E+08,+2.504047E-07,+3.782650E-08,-1.319292E+02,+1.499279E-01
+3.592262E+08,+2.533898E-07,-5.653047E-08,-1.317133E+02,-2.195023E-01
+3.592300E+08,+2.602268E-07,+4.541701E-08,-1.315627E+02,+1.727882E-01
+3.592339E+08,+2.533153E-07,-5.208472E-08,-1.317469E+02,-2.027860E-01
+3.592377E+08,+2.479909E-07,+5.564397E-08,-1.318980E+02,+2.207234E-01
+3.592415E+08,+2.370780E-07,-7.473353E-08,-1.320907E+02,-3.053679E-01
+3.592453E+08,+2.416413E-07,-1.666823E-08,-1.323160E+02,-6.887013E-02
+3.592491E+08,+2.349456E-07,-9.435652E-08,-1.319312E+02,-3.818936E-01
+3.592529E+08,+2.577915E-07,+4.353884E-08,-1.316525E+02,+1.673128E-01
+3.592567E+08,+2.538190E-07,-9.648033E-08,-1.313234E+02,-3.632472E-01
+3.592606E+08,+2.366051E-07,+1.636238E-08,-1.324988E+02,+6.904487E-02
+3.592644E+08,+2.378455E-07,-4.869691E-08,-1.322958E+02,-2.019508E-01
+3.592682E+08,+2.500442E-07,+2.757086E-08,-1.319872E+02,+1.098203E-01
+3.592720E+08,+2.506774E-07,+1.356415E-08,-1.320050E+02,+5.405727E-02
+3.592758E+08,+2.593313E-07,-2.782568E-08,-1.316732E+02,-1.068889E-01
+3.592796E+08,+2.447702E-07,-1.329887E-08,-1.322120E+02,-5.427869E-02
+3.592834E+08,+2.249846E-07,+1.712199E-08,-1.329319E+02,+7.595655E-02
+3.592873E+08,+2.345299E-07,+2.317963E-09,-1.325956E+02,+9.883122E-03
+3.592911E+08,+2.317060E-07,-3.643330E-08,-1.325952E+02,-1.559624E-01
+3.592949E+08,+2.325645E-07,+1.688852E-08,-1.326463E+02,+7.249139E-02
+3.592987E+08,+2.519486E-07,-3.306768E-08,-1.318996E+02,-1.305018E-01
+3.593025E+08,+2.627275E-07,-1.597375E-08,-1.315939E+02,-6.072495E-02
+3.593063E+08,+2.617280E-07,+3.017680E-08,-1.315856E+02,+1.147914E-01
+3.593102E+08,+2.395257E-07,-6.337996E-08,-1.321190E+02,-2.586776E-01
+3.593140E+08,+2.371893E-07,+1.444160E-08,-1.324820E+02,+6.081130E-02
+3.593178E+08,+2.201312E-07,-5.671420E-08,-1.328673E+02,-2.521545E-01
+3.593216E+08,+2.347399E-07,-2.444785E-08,-1.325414E+02,-1.037745E-01
+3.593254E+08,+2.480234E-07,+4.514047E-08,-1.319686E+02,+1.800304E-01
+3.593292E+08,+2.458505E-07,-1.722973E-08,-1.321653E+02,-6.996775E-02
+3.593330E+08,+2.354600E-07,-2.546689E-08,-1.325112E+02,-1.077392E-01
+3.593369E+08,+2.452888E-07,+3.163265E-08,-1.321348E+02,+1.282530E-01
+3.593407E+08,+2.317250E-07,-2.232804E-08,-1.326604E+02,-9.605925E-02
+3.593445E+08,+2.415485E-07,+2.491372E-08,-1.322940E+02,+1.027783E-01
+3.593483E+08,+2.484382E-07,-1.131239E-08,-1.320866E+02,-4.550261E-02
+3.593521E+08,+2.668670E-07,+1.474422E-08,-1.314609E+02,+5.519322E-02
+3.593559E+08,+2.481318E-07,+1.612354E-08,-1.320881E+02,+6.488852E-02
+3.593597E+08,+2.390303E-07,-8.324231E-08,-1.319338E+02,-3.351150E-01
+3.593636E+08,+2.304139E-07,-2.250671E-08,-1.327086E+02,-9.737056E-02
+3.593674E+08,+2.257662E-07,-3.271757E-08,-1.328366E+02,-1.439161E-01
+3.593712E+08,+2.384692E-07,+4.934518E-08,-1.322693E+02,+2.040450E-01
+3.593750E+08,+2.643856E-07,+4.703645E-08,-1.314199E+02,+1.760663E-01
+3.593788E+08,+2.519091E-07,-4.434781E-08,-1.318426E+02,-1.742613E-01
+3.593826E+08,+2.573269E-07,+1.245199E-08,-1.317801E+02,+4.835207E-02
+3.593864E+08,+2.483553E-07,-5.935398E-08,-1.318573E+02,-2.345880E-01
+3.593903E+08,+2.460591E-07,+3.982857E-08,-1.320669E+02,+1.604740E-01
+3.593941E+08,+2.393631E-07,+2.268544E-08,-1.323800E+02,+9.449193E-02
+3.593979E+08,+2.347483E-07,-2.358351E-08,-1.325443E+02,-1.001270E-01
+3.594017E+08,+2.311264E-07,-7.445809E-08,-1.322942E+02,-3.116549E-01
+3.594055E+08,+2.307441E-07,+4.652519E-08,-1.325643E+02,+1.989634E-01
+3.594093E+08,+2.351776E-07,-5.665418E-08,-1.323271E+02,-2.363953E-01
+3.594131E+08,+2.468528E-07,+5.554491E-08,-1.319367E+02,+2.213262E-01
+3.594170E+08,+2.165573E-07,-8.905339E-08,-1.326100E+02,-3.901439E-01
+3.594208E+08,+2.251906E-07,+2.674124E-09,-1.329484E+02,+1.187438E-02
+3.594246E+08,+2.312321E-07,-2.230344E-08,-1.326788E+02,-9.615730E-02
+3.594284E+08,+2.389397E-07,-2.391661E-08,-1.323909E+02,-9.976247E-02
+3.594322E+08,+2.354045E-07,+7.223722E-09,-1.325596E+02,+3.067679E-02
+3.594360E+08,+2.247468E-07,-4.073139E-08,-1.328258E+02,-1.792863E-01
+3.594398E+08,+2.341508E-07,-3.350402E-08,-1.325221E+02,-1.421227E-01
+3.594437E+08,+2.510993E-07,-2.563097E-08,-1.319581E+02,-1.017227E-01
+3.594475E+08,+2.326432E-07,+5.726887E-08,-1.324107E+02,+2.413670E-01
+3.594513E+08,+2.345481E-07,-1.795420E-08,-1.325700E+02,-7.639907E-02
+3.594551E+08,+2.480864E-07,+4.038731E-08,-1.319943E+02,+1.613797E-01
+3.594589E+08,+2.587563E-07,-1.110483E-09,-1.317421E+02,-4.291592E-03
+3.594627E+08,+2.465622E-07,+1.173940E-08,-1.321516E+02,+4.757639E-02
